product_id,product_name,product_category,price
PROD11657,Electronics Product 11657,Electronics,25.9
PROD11658,Sports Leisure Product 11658,Sports Leisure,199.9
PROD11659,Food Drink Product 11659,Food Drink,18.6
PROD11660,Baby Product 11660,Baby,25.0
PROD11661,Fashion Bags Accessories Product 11661,Fashion Bags Accessories,50.0
PROD11662,Toys Product 11662,Toys,195.0
PROD11663,Computers Accessories Product 11663,Computers Accessories,249.99
PROD11664,Toys Product 11664,Toys,109.8
PROD11665,Bed Bath Table Product 11665,Bed Bath Table,53.0
PROD11666,Telephony Product 11666,Telephony,24.99
PROD11667,Bed Bath Table Product 11667,Bed Bath Table,189.9
PROD11668,Stationery Product 11668,Stationery,95.0
PROD11669,Housewares Product 11669,Housewares,19.9
PROD11670,Perfumery Product 11670,Perfumery,69.9
PROD11671,Consoles Games Product 11671,Consoles Games,332.0
PROD11672,Fixed Telephony Product 11672,Fixed Telephony,19.99
PROD11673,Sports Leisure Product 11673,Sports Leisure,169.0
PROD11674,Drinks Product 11674,Drinks,58.0
PROD11675,Electronics Product 11675,Electronics,9.99
PROD11676,Computers Accessories Product 11676,Computers Accessories,85.0
PROD11677,Bed Bath Table Product 11677,Bed Bath Table,51.44
PROD11678,Small Appliances Product 11678,Small Appliances,169.9
PROD11679,Computers Accessories Product 11679,Computers Accessories,97.0
PROD11680,Musical Instruments Product 11680,Musical Instruments,162.4
PROD11681,Industry Commerce And Business Product 11681,Industry Commerce And Business,229.0
PROD11682,Sports Leisure Product 11682,Sports Leisure,225.5
PROD11683,Computers Accessories Product 11683,Computers Accessories,15.9
PROD11684,Bed Bath Table Product 11684,Bed Bath Table,19.9
PROD11685,Baby Product 11685,Baby,399.9
PROD11686,Bed Bath Table Product 11686,Bed Bath Table,47.6
PROD11687,Office Furniture Product 11687,Office Furniture,149.9
PROD11688,Health Beauty Product 11688,Health Beauty,124.9
PROD11689,Home Construction Product 11689,Home Construction,79.9
PROD11690,Bed Bath Table Product 11690,Bed Bath Table,59.9
PROD11691,Health Beauty Product 11691,Health Beauty,69.9
PROD11692,Watches Gifts Product 11692,Watches Gifts,155.99
PROD11693,Housewares Product 11693,Housewares,24.9
PROD11694,Housewares Product 11694,Housewares,140.0
PROD11695,Electronics Product 11695,Electronics,18.9
PROD11696,Garden Tools Product 11696,Garden Tools,121.9
PROD11697,Sports Leisure Product 11697,Sports Leisure,74.9
PROD11698,Health Beauty Product 11698,Health Beauty,59.0
PROD11699,Fashion Shoes Product 11699,Fashion Shoes,199.7
PROD11700,Furniture Decor Product 11700,Furniture Decor,18.75
PROD11701,Construction Tools Construction Product 11701,Construction Tools Construction,29.9
PROD11702,Bed Bath Table Product 11702,Bed Bath Table,94.35
PROD11703,Electronics Product 11703,Electronics,59.9
PROD11704,Health Beauty Product 11704,Health Beauty,144.0
PROD11705,Computers Accessories Product 11705,Computers Accessories,159.9
PROD11706,Stationery Product 11706,Stationery,18.99
PROD11707,Auto Product 11707,Auto,229.9
PROD11708,Toys Product 11708,Toys,55.99
PROD11709,Telephony Product 11709,Telephony,118.9
PROD11710,Construction Tools Construction Product 11710,Construction Tools Construction,769.9
PROD11711,Toys Product 11711,Toys,109.99
PROD11712,Watches Gifts Product 11712,Watches Gifts,139.9
PROD11713,Perfumery Product 11713,Perfumery,250.9
PROD11714,Baby Product 11714,Baby,899.99
PROD11715,Bed Bath Table Product 11715,Bed Bath Table,119.6
PROD11716,Computers Accessories Product 11716,Computers Accessories,89.0
PROD11717,Bed Bath Table Product 11717,Bed Bath Table,95.0
PROD11718,Housewares Product 11718,Housewares,169.9
PROD11719,Bed Bath Table Product 11719,Bed Bath Table,64.9
PROD11720,Housewares Product 11720,Housewares,179.0
PROD11721,Bed Bath Table Product 11721,Bed Bath Table,194.9
PROD11722,Perfumery Product 11722,Perfumery,15.9
PROD11723,Musical Instruments Product 11723,Musical Instruments,399.85
PROD11724,Sports Leisure Product 11724,Sports Leisure,139.9
PROD11725,Industry Commerce And Business Product 11725,Industry Commerce And Business,104.0
PROD11726,Watches Gifts Product 11726,Watches Gifts,193.5
PROD11727,Auto Product 11727,Auto,99.0
PROD11728,Toys Product 11728,Toys,139.99
PROD11729,Bed Bath Table Product 11729,Bed Bath Table,199.0
PROD11730,Office Furniture Product 11730,Office Furniture,219.99
PROD11731,Computers Product 11731,Computers,1300.0
PROD11732,Computers Accessories Product 11732,Computers Accessories,19.5
PROD11733,Auto Product 11733,Auto,37.9
PROD11734,Cool Stuff Product 11734,Cool Stuff,235.0
PROD11735,Sports Leisure Product 11735,Sports Leisure,269.99
PROD11736,Books General Interest Product 11736,Books General Interest,39.99
PROD11737,Watches Gifts Product 11737,Watches Gifts,74.99
PROD11738,Office Furniture Product 11738,Office Furniture,146.99
PROD11739,Baby Product 11739,Baby,109.9
PROD11740,Furniture Decor Product 11740,Furniture Decor,46.99
PROD11741,Auto Product 11741,Auto,199.9
PROD11742,Pet Shop Product 11742,Pet Shop,36.0
PROD11743,Health Beauty Product 11743,Health Beauty,23.0
PROD11744,Construction Tools Construction Product 11744,Construction Tools Construction,148.0
PROD11745,Electronics Product 11745,Electronics,24.12
PROD11746,Toys Product 11746,Toys,150.0
PROD11747,Housewares Product 11747,Housewares,32.0
PROD11748,Auto Product 11748,Auto,1460.99
PROD11749,Auto Product 11749,Auto,136.0
PROD11750,Bed Bath Table Product 11750,Bed Bath Table,24.9
PROD11751,Telephony Product 11751,Telephony,25.9
PROD11752,Toys Product 11752,Toys,49.99
PROD11753,Fixed Telephony Product 11753,Fixed Telephony,256.0
PROD11754,Sports Leisure Product 11754,Sports Leisure,29.99
PROD11755,Construction Tools Construction Product 11755,Construction Tools Construction,24.97
PROD11756,Toys Product 11756,Toys,89.99
PROD11757,Garden Tools Product 11757,Garden Tools,74.9
PROD11758,Sports Leisure Product 11758,Sports Leisure,72.62
PROD11759,Telephony Product 11759,Telephony,39.9
PROD11760,Cool Stuff Product 11760,Cool Stuff,99.9
PROD11761,Cool Stuff Product 11761,Cool Stuff,99.99
PROD11762,Sports Leisure Product 11762,Sports Leisure,90.4
PROD11763,Furniture Decor Product 11763,Furniture Decor,44.99
PROD11764,Health Beauty Product 11764,Health Beauty,44.9
PROD11765,Toys Product 11765,Toys,45.0
PROD11766,Bed Bath Table Product 11766,Bed Bath Table,117.99
PROD11767,Auto Product 11767,Auto,159.99
PROD11768,Sports Leisure Product 11768,Sports Leisure,45.05
PROD11769,Computers Accessories Product 11769,Computers Accessories,20.9
PROD11770,Health Beauty Product 11770,Health Beauty,255.0
PROD11771,Watches Gifts Product 11771,Watches Gifts,78.25
PROD11772,Furniture Decor Product 11772,Furniture Decor,108.82
PROD11773,Cool Stuff Product 11773,Cool Stuff,50.0
PROD11774,Computers Accessories Product 11774,Computers Accessories,31.9
PROD11775,Health Beauty Product 11775,Health Beauty,286.35
PROD11776,Bed Bath Table Product 11776,Bed Bath Table,81.4
PROD11777,Housewares Product 11777,Housewares,52.11
PROD11778,Cool Stuff Product 11778,Cool Stuff,69.9
PROD11779,Stationery Product 11779,Stationery,84.0
PROD11780,Sports Leisure Product 11780,Sports Leisure,13.5
PROD11781,Housewares Product 11781,Housewares,88.99
PROD11782,Construction Tools Safety Product 11782,Construction Tools Safety,54.9
PROD11783,Perfumery Product 11783,Perfumery,63.0
PROD11784,Telephony Product 11784,Telephony,18.77
PROD11785,Perfumery Product 11785,Perfumery,123.62
PROD11786,Electronics Product 11786,Electronics,48.99
PROD11787,Pet Shop Product 11787,Pet Shop,151.9
PROD11788,Home Construction Product 11788,Home Construction,75.9
PROD11789,Sports Leisure Product 11789,Sports Leisure,252.0
PROD11790,Health Beauty Product 11790,Health Beauty,49.99
PROD11791,Bed Bath Table Product 11791,Bed Bath Table,211.95
PROD11792,Furniture Decor Product 11792,Furniture Decor,32.9
PROD11793,Watches Gifts Product 11793,Watches Gifts,189.0
PROD11794,Housewares Product 11794,Housewares,62.45
PROD11795,Sports Leisure Product 11795,Sports Leisure,149.9
PROD11796,Furniture Decor Product 11796,Furniture Decor,46.9
PROD11797,Health Beauty Product 11797,Health Beauty,199.0
PROD11798,Health Beauty Product 11798,Health Beauty,157.5
PROD11799,Sports Leisure Product 11799,Sports Leisure,25.6
PROD11800,Toys Product 11800,Toys,169.0
PROD11801,Fixed Telephony Product 11801,Fixed Telephony,623.99
PROD11802,Housewares Product 11802,Housewares,23.9
PROD11803,Watches Gifts Product 11803,Watches Gifts,249.9
PROD11804,Auto Product 11804,Auto,975.0
PROD11805,Furniture Decor Product 11805,Furniture Decor,110.0
PROD11806,Bed Bath Table Product 11806,Bed Bath Table,99.99
PROD11807,Auto Product 11807,Auto,27.9
PROD11808,Bed Bath Table Product 11808,Bed Bath Table,182.0
PROD11809,Luggage Accessories Product 11809,Luggage Accessories,299.9
PROD11810,Housewares Product 11810,Housewares,120.0
PROD11811,Health Beauty Product 11811,Health Beauty,55.9
PROD11812,Health Beauty Product 11812,Health Beauty,527.9
PROD11813,Auto Product 11813,Auto,170.0
PROD11814,Baby Product 11814,Baby,23.9
PROD11815,Watches Gifts Product 11815,Watches Gifts,189.9
PROD11816,Garden Tools Product 11816,Garden Tools,279.9
PROD11817,Furniture Decor Product 11817,Furniture Decor,17.99
PROD11818,Furniture Decor Product 11818,Furniture Decor,169.0
PROD11819,Musical Instruments Product 11819,Musical Instruments,269.0
PROD11820,Sports Leisure Product 11820,Sports Leisure,24.99
PROD11821,Stationery Product 11821,Stationery,84.9
PROD11822,Watches Gifts Product 11822,Watches Gifts,667.0
PROD11823,Home Construction Product 11823,Home Construction,39.9
PROD11824,Pet Shop Product 11824,Pet Shop,164.9
PROD11825,Auto Product 11825,Auto,16.79
PROD11826,Baby Product 11826,Baby,175.9
PROD11827,Housewares Product 11827,Housewares,39.8
PROD11828,Stationery Product 11828,Stationery,44.0
PROD11829,Bed Bath Table Product 11829,Bed Bath Table,56.4
PROD11830,Auto Product 11830,Auto,44.9
PROD11831,Toys Product 11831,Toys,34.9
PROD11832,Telephony Product 11832,Telephony,19.99
PROD11833,Electronics Product 11833,Electronics,13.65
PROD11834,Health Beauty Product 11834,Health Beauty,152.0
PROD11835,Electronics Product 11835,Electronics,18.9
PROD11836,Housewares Product 11836,Housewares,295.0
PROD11837,Health Beauty Product 11837,Health Beauty,47.6
PROD11838,Construction Tools Construction Product 11838,Construction Tools Construction,73.0
PROD11839,Furniture Decor Product 11839,Furniture Decor,22.9
PROD11840,Telephony Product 11840,Telephony,27.99
PROD11841,Garden Tools Product 11841,Garden Tools,189.9
PROD11842,Furniture Bedroom Product 11842,Furniture Bedroom,95.0
PROD11843,Health Beauty Product 11843,Health Beauty,48.49
PROD11844,Watches Gifts Product 11844,Watches Gifts,599.99
PROD11845,Furniture Decor Product 11845,Furniture Decor,92.55
PROD11846,Furniture Decor Product 11846,Furniture Decor,59.33
PROD11847,Health Beauty Product 11847,Health Beauty,255.0
PROD11848,Health Beauty Product 11848,Health Beauty,389.0
PROD11849,Perfumery Product 11849,Perfumery,25.0
PROD11850,Luggage Accessories Product 11850,Luggage Accessories,50.9
PROD11851,Sports Leisure Product 11851,Sports Leisure,58.9
PROD11852,Pet Shop Product 11852,Pet Shop,209.9
PROD11853,Pet Shop Product 11853,Pet Shop,103.4
PROD11854,Baby Product 11854,Baby,49.9
PROD11855,Sports Leisure Product 11855,Sports Leisure,74.7
PROD11856,Fashion Bags Accessories Product 11856,Fashion Bags Accessories,34.9
PROD11857,Pet Shop Product 11857,Pet Shop,49.9
PROD11858,Toys Product 11858,Toys,25.6
PROD11859,Health Beauty Product 11859,Health Beauty,59.99
PROD11860,Watches Gifts Product 11860,Watches Gifts,49.0
PROD11861,Small Appliances Home Oven And Coffee Product 11861,Small Appliances Home Oven And Coffee,369.99
PROD11862,Sports Leisure Product 11862,Sports Leisure,119.9
PROD11863,Toys Product 11863,Toys,299.99
PROD11864,Health Beauty Product 11864,Health Beauty,79.39
PROD11865,Housewares Product 11865,Housewares,72.9
PROD11866,Garden Tools Product 11866,Garden Tools,1250.0
PROD11867,Pet Shop Product 11867,Pet Shop,37.99
PROD11868,Telephony Product 11868,Telephony,59.9
PROD11869,Housewares Product 11869,Housewares,7.63
PROD11870,Consoles Games Product 11870,Consoles Games,111.08
PROD11871,Health Beauty Product 11871,Health Beauty,110.65
PROD11872,Small Appliances Product 11872,Small Appliances,68.89
PROD11873,Computers Accessories Product 11873,Computers Accessories,294.0
PROD11874,Sports Leisure Product 11874,Sports Leisure,520.0
PROD11875,Toys Product 11875,Toys,129.8
PROD11876,Toys Product 11876,Toys,384.99
PROD11877,Fashion Bags Accessories Product 11877,Fashion Bags Accessories,28.99
PROD11878,Sports Leisure Product 11878,Sports Leisure,26.5
PROD11879,Bed Bath Table Product 11879,Bed Bath Table,109.9
PROD11880,Industry Commerce And Business Product 11880,Industry Commerce And Business,80.0
PROD11881,Home Construction Product 11881,Home Construction,21.7
PROD11882,Furniture Decor Product 11882,Furniture Decor,99.9
PROD11883,Sports Leisure Product 11883,Sports Leisure,63.49
PROD11884,Housewares Product 11884,Housewares,79.9
PROD11885,Health Beauty Product 11885,Health Beauty,56.8
PROD11886,Furniture Living Room Product 11886,Furniture Living Room,179.9
PROD11887,Perfumery Product 11887,Perfumery,144.0
PROD11888,Small Appliances Product 11888,Small Appliances,29.84
PROD11889,Furniture Decor Product 11889,Furniture Decor,230.0
PROD11890,Pet Shop Product 11890,Pet Shop,16.9
PROD11891,Garden Tools Product 11891,Garden Tools,53.9
PROD11892,Health Beauty Product 11892,Health Beauty,110.32
PROD11893,Auto Product 11893,Auto,124.7
PROD11894,Furniture Decor Product 11894,Furniture Decor,117.56
PROD11895,Fashion Bags Accessories Product 11895,Fashion Bags Accessories,109.9
PROD11896,Construction Tools Construction Product 11896,Construction Tools Construction,2025.0
PROD11897,Toys Product 11897,Toys,99.99
PROD11898,Health Beauty Product 11898,Health Beauty,14.49
PROD11899,Bed Bath Table Product 11899,Bed Bath Table,227.0
PROD11900,Consoles Games Product 11900,Consoles Games,120.0
PROD11901,Furniture Decor Product 11901,Furniture Decor,65.9
PROD11902,Perfumery Product 11902,Perfumery,367.52
PROD11903,Auto Product 11903,Auto,599.0
PROD11904,Health Beauty Product 11904,Health Beauty,139.54
PROD11905,Sports Leisure Product 11905,Sports Leisure,25.2
PROD11906,Housewares Product 11906,Housewares,89.79
PROD11907,Housewares Product 11907,Housewares,159.9
PROD11908,Cool Stuff Product 11908,Cool Stuff,199.0
PROD11909,Furniture Decor Product 11909,Furniture Decor,269.99
PROD11910,Fashion Bags Accessories Product 11910,Fashion Bags Accessories,34.99
PROD11911,Health Beauty Product 11911,Health Beauty,132.9
PROD11912,Electronics Product 11912,Electronics,50.0
PROD11913,Stationery Product 11913,Stationery,259.0
PROD11914,Watches Gifts Product 11914,Watches Gifts,148.9
PROD11915,Telephony Product 11915,Telephony,113.4
PROD11916,Computers Accessories Product 11916,Computers Accessories,69.0
PROD11917,Pet Shop Product 11917,Pet Shop,17.99
PROD11918,Telephony Product 11918,Telephony,27.99
PROD11919,Telephony Product 11919,Telephony,39.99
PROD11920,Cool Stuff Product 11920,Cool Stuff,315.0
PROD11921,Health Beauty Product 11921,Health Beauty,69.99
PROD11922,Pet Shop Product 11922,Pet Shop,179.17
PROD11923,Telephony Product 11923,Telephony,18.9
PROD11924,Garden Tools Product 11924,Garden Tools,179.9
PROD11925,Telephony Product 11925,Telephony,19.99
PROD11926,Home Appliances Product 11926,Home Appliances,26.19
PROD11927,Telephony Product 11927,Telephony,28.9
PROD11928,Bed Bath Table Product 11928,Bed Bath Table,52.0
PROD11929,Furniture Decor Product 11929,Furniture Decor,47.0
PROD11930,Bed Bath Table Product 11930,Bed Bath Table,199.9
PROD11931,Furniture Decor Product 11931,Furniture Decor,99.99
PROD11932,Cool Stuff Product 11932,Cool Stuff,37.9
PROD11933,Sports Leisure Product 11933,Sports Leisure,109.99
PROD11934,Watches Gifts Product 11934,Watches Gifts,889.99
PROD11935,Pet Shop Product 11935,Pet Shop,42.99
PROD11936,Furniture Decor Product 11936,Furniture Decor,59.9
PROD11937,Bed Bath Table Product 11937,Bed Bath Table,259.9
PROD11938,Fashion Bags Accessories Product 11938,Fashion Bags Accessories,35.0
PROD11939,Computers Accessories Product 11939,Computers Accessories,48.6
PROD11940,Furniture Decor Product 11940,Furniture Decor,238.0
PROD11941,Furniture Bedroom Product 11941,Furniture Bedroom,189.99
PROD11942,Watches Gifts Product 11942,Watches Gifts,51.8
PROD11943,Housewares Product 11943,Housewares,156.0
PROD11944,Drinks Product 11944,Drinks,75.0
PROD11945,Health Beauty Product 11945,Health Beauty,14.99
PROD11946,Bed Bath Table Product 11946,Bed Bath Table,159.99
PROD11947,Cool Stuff Product 11947,Cool Stuff,45.9
PROD11948,Watches Gifts Product 11948,Watches Gifts,1299.0
PROD11949,Garden Tools Product 11949,Garden Tools,499.0
PROD11950,Watches Gifts Product 11950,Watches Gifts,128.9
PROD11951,Computers Accessories Product 11951,Computers Accessories,19.99
PROD11952,Housewares Product 11952,Housewares,199.0
PROD11953,Watches Gifts Product 11953,Watches Gifts,65.0
PROD11954,Bed Bath Table Product 11954,Bed Bath Table,82.99
PROD11955,Sports Leisure Product 11955,Sports Leisure,52.5
PROD11956,Home Appliances Product 11956,Home Appliances,100.0
PROD11957,Furniture Decor Product 11957,Furniture Decor,37.5
PROD11958,Sports Leisure Product 11958,Sports Leisure,79.0
PROD11959,Luggage Accessories Product 11959,Luggage Accessories,94.9
PROD11960,Toys Product 11960,Toys,799.9
PROD11961,Furniture Decor Product 11961,Furniture Decor,89.9
PROD11962,Computers Accessories Product 11962,Computers Accessories,89.99
PROD11963,Consoles Games Product 11963,Consoles Games,1599.0
PROD11964,Home Appliances Product 11964,Home Appliances,47.25
PROD11965,Industry Commerce And Business Product 11965,Industry Commerce And Business,189.95
PROD11966,Watches Gifts Product 11966,Watches Gifts,59.0
PROD11967,Home Appliances Product 11967,Home Appliances,7.8
PROD11968,Auto Product 11968,Auto,58.5
PROD11969,Garden Tools Product 11969,Garden Tools,510.0
PROD11970,Health Beauty Product 11970,Health Beauty,1199.9
PROD11971,Sports Leisure Product 11971,Sports Leisure,60.99
PROD11972,Kitchen Dining Laundry Garden Furniture Product 11972,Kitchen Dining Laundry Garden Furniture,265.99
PROD11973,Watches Gifts Product 11973,Watches Gifts,492.04
PROD11974,Electronics Product 11974,Electronics,184.9
PROD11975,Housewares Product 11975,Housewares,14.9
PROD11976,Health Beauty Product 11976,Health Beauty,226.88
PROD11977,Watches Gifts Product 11977,Watches Gifts,249.99
PROD11978,Agro Industry And Commerce Product 11978,Agro Industry And Commerce,1390.0
PROD11979,Computers Accessories Product 11979,Computers Accessories,29.4
PROD11980,Garden Tools Product 11980,Garden Tools,26.0
PROD11981,Stationery Product 11981,Stationery,125.0
PROD11982,Bed Bath Table Product 11982,Bed Bath Table,179.0
PROD11983,Drinks Product 11983,Drinks,20.85
PROD11984,Cool Stuff Product 11984,Cool Stuff,48.9
PROD11985,Bed Bath Table Product 11985,Bed Bath Table,94.5
PROD11986,Bed Bath Table Product 11986,Bed Bath Table,47.94
PROD11987,Consoles Games Product 11987,Consoles Games,415.37
PROD11988,Pet Shop Product 11988,Pet Shop,35.0
PROD11989,Health Beauty Product 11989,Health Beauty,49.39
PROD11990,Health Beauty Product 11990,Health Beauty,249.9
PROD11991,Fixed Telephony Product 11991,Fixed Telephony,109.8
PROD11992,Furniture Decor Product 11992,Furniture Decor,49.9
PROD11993,Fashion Bags Accessories Product 11993,Fashion Bags Accessories,109.9
PROD11994,Toys Product 11994,Toys,1350.0
PROD11995,Health Beauty Product 11995,Health Beauty,420.0
PROD11996,Watches Gifts Product 11996,Watches Gifts,349.99
PROD11997,Furniture Decor Product 11997,Furniture Decor,88.9
PROD11998,Perfumery Product 11998,Perfumery,13.99
PROD11999,Housewares Product 11999,Housewares,49.99
PROD12000,Health Beauty Product 12000,Health Beauty,199.9
PROD12001,Sports Leisure Product 12001,Sports Leisure,49.99
PROD12002,Health Beauty Product 12002,Health Beauty,72.99
PROD12003,Furniture Decor Product 12003,Furniture Decor,193.5
PROD12004,Computers Accessories Product 12004,Computers Accessories,53.99
PROD12005,Sports Leisure Product 12005,Sports Leisure,109.0
PROD12006,Watches Gifts Product 12006,Watches Gifts,207.0
PROD12007,Housewares Product 12007,Housewares,89.81
PROD12008,Consoles Games Product 12008,Consoles Games,50.0
PROD12009,Food Drink Product 12009,Food Drink,29.7
PROD12010,Health Beauty Product 12010,Health Beauty,101.5
PROD12011,Sports Leisure Product 12011,Sports Leisure,54.99
PROD12012,Bed Bath Table Product 12012,Bed Bath Table,26.0
PROD12013,Computers Accessories Product 12013,Computers Accessories,269.0
PROD12014,Toys Product 12014,Toys,33.9
PROD12015,Pet Shop Product 12015,Pet Shop,159.9
PROD12016,Books General Interest Product 12016,Books General Interest,59.9
PROD12017,Sports Leisure Product 12017,Sports Leisure,169.9
PROD12018,Computers Accessories Product 12018,Computers Accessories,48.9
PROD12019,Baby Product 12019,Baby,62.2
PROD12020,Cool Stuff Product 12020,Cool Stuff,819.0
PROD12021,Signaling And Security Product 12021,Signaling And Security,32.0
PROD12022,Garden Tools Product 12022,Garden Tools,179.9
PROD12023,Bed Bath Table Product 12023,Bed Bath Table,69.99
PROD12024,Furniture Living Room Product 12024,Furniture Living Room,37.9
PROD12025,Health Beauty Product 12025,Health Beauty,185.6
PROD12026,Stationery Product 12026,Stationery,59.9
PROD12027,Sports Leisure Product 12027,Sports Leisure,59.9
PROD12028,Garden Tools Product 12028,Garden Tools,238.1
PROD12029,Furniture Decor Product 12029,Furniture Decor,9.4
PROD12030,Toys Product 12030,Toys,40.71
PROD12031,Bed Bath Table Product 12031,Bed Bath Table,114.99
PROD12032,Stationery Product 12032,Stationery,78.0
PROD12033,Toys Product 12033,Toys,65.0
PROD12034,Telephony Product 12034,Telephony,23.99
PROD12035,Sports Leisure Product 12035,Sports Leisure,42.0
PROD12036,Furniture Decor Product 12036,Furniture Decor,49.9
PROD12037,Small Appliances Product 12037,Small Appliances,849.0
PROD12038,Computers Accessories Product 12038,Computers Accessories,70.9
PROD12039,Cool Stuff Product 12039,Cool Stuff,139.9
PROD12040,Telephony Product 12040,Telephony,24.99
PROD12041,Health Beauty Product 12041,Health Beauty,79.49
PROD12042,Sports Leisure Product 12042,Sports Leisure,59.0
PROD12043,Sports Leisure Product 12043,Sports Leisure,19.99
PROD12044,Home Appliances Product 12044,Home Appliances,8.7
PROD12045,Garden Tools Product 12045,Garden Tools,99.99
PROD12046,Watches Gifts Product 12046,Watches Gifts,189.0
PROD12047,Health Beauty Product 12047,Health Beauty,1750.0
PROD12048,Health Beauty Product 12048,Health Beauty,119.9
PROD12049,Garden Tools Product 12049,Garden Tools,149.9
PROD12050,Toys Product 12050,Toys,99.99
PROD12051,Perfumery Product 12051,Perfumery,89.9
PROD12052,Toys Product 12052,Toys,68.8
PROD12053,Stationery Product 12053,Stationery,99.9
PROD12054,Baby Product 12054,Baby,50.0
PROD12055,Pet Shop Product 12055,Pet Shop,135.9
PROD12056,Sports Leisure Product 12056,Sports Leisure,17.9
PROD12057,Computers Accessories Product 12057,Computers Accessories,88.9
PROD12058,Housewares Product 12058,Housewares,7.5
PROD12059,Construction Tools Construction Product 12059,Construction Tools Construction,1514.0
PROD12060,Telephony Product 12060,Telephony,1209.0
PROD12061,Computers Product 12061,Computers,730.0
PROD12062,Furniture Decor Product 12062,Furniture Decor,14.9
PROD12063,Flowers Product 12063,Flowers,17.6
PROD12064,Auto Product 12064,Auto,226.95
PROD12065,Auto Product 12065,Auto,19.99
PROD12066,Food Product 12066,Food,19.9
PROD12067,Furniture Decor Product 12067,Furniture Decor,99.0
PROD12068,Garden Tools Product 12068,Garden Tools,35.99
PROD12069,Auto Product 12069,Auto,59.9
PROD12070,Watches Gifts Product 12070,Watches Gifts,319.9
PROD12071,Construction Tools Construction Product 12071,Construction Tools Construction,799.0
PROD12072,Fashion Bags Accessories Product 12072,Fashion Bags Accessories,350.0
PROD12073,Garden Tools Product 12073,Garden Tools,59.26
PROD12074,Electronics Product 12074,Electronics,69.0
PROD12075,Costruction Tools Garden Product 12075,Costruction Tools Garden,29.45
PROD12076,Housewares Product 12076,Housewares,29.9
PROD12077,Auto Product 12077,Auto,87.75
PROD12078,Garden Tools Product 12078,Garden Tools,79.9
PROD12079,Sports Leisure Product 12079,Sports Leisure,179.9
PROD12080,Books Technical Product 12080,Books Technical,111.99
PROD12081,Housewares Product 12081,Housewares,19.0
PROD12082,Health Beauty Product 12082,Health Beauty,73.9
PROD12083,Small Appliances Product 12083,Small Appliances,1098.0
PROD12084,Home Appliances Product 12084,Home Appliances,21.0
PROD12085,Furniture Decor Product 12085,Furniture Decor,50.0
PROD12086,Fashion Bags Accessories Product 12086,Fashion Bags Accessories,79.9
PROD12087,Bed Bath Table Product 12087,Bed Bath Table,329.9
PROD12088,Consoles Games Product 12088,Consoles Games,829.0
PROD12089,Small Appliances Home Oven And Coffee Product 12089,Small Appliances Home Oven And Coffee,579.0
PROD12090,Health Beauty Product 12090,Health Beauty,79.9
PROD12091,Housewares Product 12091,Housewares,19.9
PROD12092,Auto Product 12092,Auto,69.9
PROD12093,Furniture Decor Product 12093,Furniture Decor,399.99
PROD12094,Auto Product 12094,Auto,27.9
PROD12095,Bed Bath Table Product 12095,Bed Bath Table,119.9
PROD12096,Home Appliances Product 12096,Home Appliances,161.7
PROD12097,Bed Bath Table Product 12097,Bed Bath Table,79.9
PROD12098,Home Construction Product 12098,Home Construction,17.99
PROD12099,Furniture Decor Product 12099,Furniture Decor,129.9
PROD12100,Furniture Decor Product 12100,Furniture Decor,99.9
PROD12101,Baby Product 12101,Baby,37.47
PROD12102,Telephony Product 12102,Telephony,82.45
PROD12103,Computers Accessories Product 12103,Computers Accessories,168.9
PROD12104,Watches Gifts Product 12104,Watches Gifts,223.0
PROD12105,Fixed Telephony Product 12105,Fixed Telephony,14.99
PROD12106,Bed Bath Table Product 12106,Bed Bath Table,122.9
PROD12107,Furniture Decor Product 12107,Furniture Decor,78.0
PROD12108,Housewares Product 12108,Housewares,70.99
PROD12109,Bed Bath Table Product 12109,Bed Bath Table,29.99
PROD12110,Furniture Decor Product 12110,Furniture Decor,17.9
PROD12111,Health Beauty Product 12111,Health Beauty,19.9
PROD12112,Bed Bath Table Product 12112,Bed Bath Table,149.0
PROD12113,Housewares Product 12113,Housewares,43.56
PROD12114,Food Product 12114,Food,19.99
PROD12115,Computers Accessories Product 12115,Computers Accessories,205.0
PROD12116,Housewares Product 12116,Housewares,39.9
PROD12117,Sports Leisure Product 12117,Sports Leisure,79.9
PROD12118,Costruction Tools Tools Product 12118,Costruction Tools Tools,74.9
PROD12119,Bed Bath Table Product 12119,Bed Bath Table,59.9
PROD12120,Air Conditioning Product 12120,Air Conditioning,25.99
PROD12121,Watches Gifts Product 12121,Watches Gifts,129.0
PROD12122,Housewares Product 12122,Housewares,5.99
PROD12123,Musical Instruments Product 12123,Musical Instruments,59.0
PROD12124,Computers Accessories Product 12124,Computers Accessories,130.0
PROD12125,Auto Product 12125,Auto,27.99
PROD12126,Sports Leisure Product 12126,Sports Leisure,69.9
PROD12127,Furniture Decor Product 12127,Furniture Decor,169.9
PROD12128,Sports Leisure Product 12128,Sports Leisure,119.9
PROD12129,Sports Leisure Product 12129,Sports Leisure,149.99
PROD12130,Health Beauty Product 12130,Health Beauty,83.9
PROD12131,Housewares Product 12131,Housewares,298.6
PROD12132,Pet Shop Product 12132,Pet Shop,155.0
PROD12133,Sports Leisure Product 12133,Sports Leisure,109.9
PROD12134,Health Beauty Product 12134,Health Beauty,80.99
PROD12135,Health Beauty Product 12135,Health Beauty,59.0
