order_id,product_id,quantity,unit_price,shipping_cost
ORD002718,PROD02685,1,93.0,13.21
ORD013928,PROD11515,1,49.9,7.78
ORD022904,PROD08130,1,29.99,9.99
ORD022904,PROD00407,1,20.03,9.99
ORD013458,PROD11232,2,39.0,36.74
ORD019850,PROD02004,1,49.9,20.84
ORD016122,PROD04100,1,39.0,15.1
ORD000454,PROD11178,1,59.7,11.92
ORD004782,PROD10780,1,55.0,7.65
ORD021320,PROD05084,1,34.99,7.78
ORD021185,PROD11891,1,53.9,21.35
ORD018490,PROD05595,1,19.9,7.39
ORD003755,PROD07541,1,99.0,9.51
ORD021093,PROD02652,1,139.0,34.77
ORD014154,PROD04750,1,654.99,78.54
ORD021204,PROD06106,1,68.5,23.28
ORD014689,PROD08859,1,199.9,50.98
ORD002049,PROD11271,1,229.9,15.78
ORD011852,PROD04330,1,199.0,19.19
ORD018172,PROD12387,1,48.9,9.44
ORD013825,PROD09673,1,65.5,8.62
ORD020088,PROD01543,1,160.9,14.28
ORD023434,PROD05252,1,209.9,16.22
ORD016128,PROD10057,1,119.9,13.74
ORD010589,PROD05011,1,399.0,31.23
ORD010589,PROD09611,1,45.9,3.12
ORD007556,PROD11683,1,15.9,8.27
ORD012666,PROD07484,1,179.0,12.46
ORD017041,PROD09110,1,21.99,22.93
ORD004190,PROD06188,1,209.99,24.23
ORD005763,PROD00403,6,8.99,96.66
ORD023810,PROD04295,1,139.0,28.96
ORD022146,PROD01795,1,99.9,17.95
ORD000429,PROD09474,1,49.9,9.09
ORD007413,PROD06751,1,1200.0,50.81
ORD012302,PROD01127,1,122.9,23.58
ORD010808,PROD06794,1,18.99,15.1
ORD005406,PROD11582,1,39.9,15.1
ORD024130,PROD00743,1,359.6,20.62
ORD007598,PROD05027,1,39.9,11.73
ORD002085,PROD10608,1,119.0,21.32
ORD016711,PROD09620,1,199.9,12.6
ORD006690,PROD06421,2,70.9,53.64
ORD017805,PROD01965,1,59.99,15.18
ORD000786,PROD01500,1,31.9,14.1
ORD008313,PROD11143,1,39.0,8.72
ORD022934,PROD11333,1,58.99,17.25
ORD017853,PROD10836,1,97.9,34.49
ORD005727,PROD06123,2,78.0,55.06
ORD022109,PROD04085,1,28.7,15.1
ORD011853,PROD08178,1,79.9,15.41
ORD013956,PROD06756,1,89.0,15.72
ORD004328,PROD11540,1,29.99,15.1
ORD006821,PROD11427,1,94.49,15.41
ORD022438,PROD04030,1,71.4,16.26
ORD005432,PROD06883,1,311.0,18.45
ORD022602,PROD08008,1,78.0,7.41
ORD024249,PROD06815,1,199.89,12.6
ORD008700,PROD02073,1,44.9,10.96
ORD022360,PROD10106,1,169.9,41.95
ORD012568,PROD05394,1,34.9,16.05
ORD002537,PROD04606,1,70.0,18.37
ORD021277,PROD11540,1,29.99,8.9
ORD013265,PROD11860,1,49.0,7.78
ORD003690,PROD09022,1,29.5,19.84
ORD011090,PROD07091,1,71.4,22.43
ORD012453,PROD09768,1,89.9,34.43
ORD016546,PROD07313,1,169.0,17.89
ORD020060,PROD09868,1,899.0,24.17
ORD002349,PROD03790,1,89.9,15.38
ORD017638,PROD12292,1,163.0,19.29
ORD024232,PROD00746,1,34.9,15.23
ORD005374,PROD06862,1,120.0,17.32
ORD005374,PROD01669,1,120.0,17.32
ORD011556,PROD03504,1,120.0,25.68
ORD017439,PROD11891,1,49.9,13.37
ORD010930,PROD08622,1,77.99,12.89
ORD020755,PROD07782,1,27.99,7.78
ORD017340,PROD11720,1,179.0,18.53
ORD003869,PROD11250,1,18.89,15.23
ORD019043,PROD10762,1,93.0,19.62
ORD009777,PROD01325,1,634.4,46.72
ORD011373,PROD02073,1,23.89,14.52
ORD002257,PROD02298,1,112.99,32.31
ORD019517,PROD00631,1,900.0,107.36
ORD011664,PROD10142,1,10.87,13.54
ORD011664,PROD11784,1,18.77,16.92
ORD017657,PROD00271,1,51.9,13.02
ORD003804,PROD02781,1,209.99,66.28
ORD013431,PROD02036,1,159.0,14.86
ORD003866,PROD08086,1,499.99,23.99
ORD018497,PROD02751,1,999.99,97.95
ORD013974,PROD12536,1,712.5,49.45
ORD006243,PROD03947,1,109.9,19.74
ORD013933,PROD01375,1,129.9,18.16
ORD010839,PROD06325,1,59.9,20.87
ORD021789,PROD09497,1,56.99,11.9
ORD010390,PROD05564,1,1599.99,25.95
ORD014770,PROD07712,1,35.9,15.11
ORD017110,PROD06744,1,119.99,16.05
ORD014232,PROD12584,1,69.9,14.24
ORD011214,PROD08142,1,39.5,15.23
ORD009615,PROD09263,1,39.99,17.6
ORD017544,PROD05799,1,17.9,20.08
ORD016822,PROD01220,1,139.99,15.86
ORD011401,PROD01772,1,360.0,22.25
ORD020542,PROD08228,1,59.99,9.34
ORD020542,PROD06220,1,59.99,9.34
ORD015999,PROD00039,1,65.0,17.0
ORD015393,PROD07881,1,38.97,15.1
ORD019773,PROD01150,1,120.0,36.16
ORD006702,PROD03153,1,514.9,16.26
ORD015966,PROD02261,2,33.0,30.2
ORD018626,PROD04824,1,419.9,20.22
ORD005981,PROD05221,1,69.9,32.94
ORD013358,PROD04711,1,33.0,16.6
ORD016654,PROD04392,1,62.9,12.78
ORD023208,PROD05765,1,99.9,17.95
ORD005156,PROD06009,1,159.9,21.76
ORD002869,PROD01792,1,45.9,10.96
ORD020821,PROD11442,1,599.65,20.64
ORD018355,PROD11391,1,180.0,40.29
ORD010552,PROD09611,1,45.9,9.34
ORD020035,PROD03809,1,35.0,14.52
ORD017223,PROD02685,1,79.5,20.64
ORD016501,PROD02025,1,220.0,22.03
ORD020477,PROD04617,1,39.9,13.71
ORD021612,PROD11228,1,30.0,15.1
ORD016935,PROD06660,1,795.0,63.65
ORD023612,PROD09362,1,189.9,18.17
ORD003317,PROD02510,1,69.9,18.06
ORD013808,PROD02620,1,69.9,9.27
ORD019279,PROD03232,1,139.0,23.83
ORD020311,PROD01668,4,79.99,142.76
ORD017452,PROD11900,1,120.0,14.59
ORD015848,PROD02029,1,285.0,14.33
ORD004885,PROD12107,2,78.0,30.62
ORD005351,PROD09486,1,29.98,11.85
ORD005774,PROD11409,1,149.9,20.02
ORD019966,PROD07306,2,35.0,30.36
ORD005557,PROD00478,1,30.21,15.1
ORD003828,PROD09037,1,109.97,45.23
ORD014299,PROD00298,1,99.98,11.72
ORD019062,PROD02721,1,77.9,20.6
ORD004321,PROD08569,1,13.65,14.1
ORD001911,PROD11174,1,98.72,16.32
ORD007495,PROD06156,1,29.9,14.11
ORD011526,PROD04066,1,143.0,38.55
ORD006620,PROD01738,1,59.9,14.15
ORD011005,PROD09376,1,118.8,9.34
ORD023858,PROD02784,1,77.67,51.04
ORD015477,PROD12749,1,189.9,14.44
ORD023291,PROD02149,1,77.0,14.29
ORD005854,PROD11070,2,149.9,51.66
ORD010470,PROD03788,1,120.99,14.93
ORD019558,PROD09551,1,69.0,13.5
ORD021253,PROD07623,1,109.9,15.52
ORD011185,PROD07936,1,120.0,17.55
ORD023115,PROD07745,1,181.0,21.76
ORD015853,PROD00583,1,129.99,18.16
ORD017606,PROD11624,1,429.0,39.69
ORD004077,PROD10333,1,110.0,3.24
ORD004077,PROD00720,1,115.0,39.89
ORD019904,PROD04457,1,179.9,12.76
ORD018906,PROD09212,1,59.99,9.34
ORD009351,PROD02325,1,173.9,16.1
ORD001675,PROD12124,1,130.0,18.49
ORD001560,PROD01266,3,38.4,45.3
ORD007225,PROD10183,1,56.99,12.74
ORD003282,PROD04962,1,39.9,11.85
ORD023811,PROD07925,1,94.9,23.24
ORD006457,PROD10064,1,109.0,35.82
ORD015755,PROD03326,1,145.9,15.11
ORD016883,PROD03604,1,109.0,15.97
ORD022974,PROD06461,1,29.99,14.43
ORD017279,PROD03714,1,99.0,20.18
ORD011194,PROD06380,1,109.99,50.0
ORD007116,PROD10144,1,9.0,14.1
ORD015066,PROD06524,1,264.5,10.21
ORD019518,PROD11318,1,44.9,34.69
ORD005281,PROD04342,1,24.99,8.34
ORD020284,PROD11463,1,200.0,26.24
ORD000843,PROD04883,1,115.0,14.56
ORD021396,PROD08462,2,1100.0,41.64
ORD000712,PROD09698,1,196.9,19.26
ORD010202,PROD03143,1,103.49,13.74
ORD005669,PROD04086,1,65.0,25.73
ORD007125,PROD08976,1,59.67,15.17
ORD008467,PROD11657,1,24.9,13.51
ORD011742,PROD02784,1,87.67,14.4
ORD001795,PROD04269,2,94.5,54.78
ORD012776,PROD10961,1,68.9,15.23
ORD015172,PROD00215,1,69.9,7.78
ORD013292,PROD03046,1,49.9,16.79
ORD008139,PROD01563,1,21.9,22.08
ORD012413,PROD12671,1,27.99,17.06
ORD012216,PROD08419,1,17.8,7.87
ORD003088,PROD04171,1,79.9,42.59
ORD002262,PROD11431,1,159.9,23.7
ORD010384,PROD04291,1,146.99,43.44
ORD013196,PROD00942,1,59.99,20.91
ORD016703,PROD07506,1,59.89,17.67
ORD004770,PROD09109,1,27.8,15.3
ORD010829,PROD08665,1,219.0,23.16
ORD009831,PROD05221,1,69.9,0.0
ORD021175,PROD04775,1,59.9,25.7
ORD021636,PROD08297,1,649.17,18.71
ORD017670,PROD03506,1,89.99,15.38
ORD004825,PROD07947,1,39.9,15.23
ORD023746,PROD11332,1,199.7,19.28
ORD003599,PROD00650,1,59.0,18.51
ORD008850,PROD07159,1,169.9,19.47
ORD016612,PROD03145,1,238.0,18.11
ORD019438,PROD11409,1,149.9,27.59
ORD020935,PROD12107,2,78.0,25.78
ORD019143,PROD07282,1,33.0,8.88
ORD014356,PROD12667,1,399.0,112.37
ORD003489,PROD08864,1,95.0,18.77
ORD013207,PROD09046,1,79.9,11.31
ORD013207,PROD02398,1,50.0,18.1
ORD023645,PROD11409,1,149.9,44.9
ORD023876,PROD06000,1,89.9,81.79
ORD001254,PROD12224,1,116.91,34.62
ORD017307,PROD02568,1,45.0,14.63
ORD000683,PROD04323,1,69.88,16.85
ORD000683,PROD06429,1,51.92,9.36
ORD020759,PROD06143,1,146.0,19.95
ORD004686,PROD00396,1,65.99,35.78
ORD018869,PROD08313,1,36.9,12.69
ORD017141,PROD08083,1,35.99,19.44
ORD009308,PROD01264,2,32.29,17.44
ORD003884,PROD00648,1,23.99,7.78
ORD019975,PROD04639,1,1899.0,135.31
ORD022040,PROD03246,1,38.99,14.1
ORD016900,PROD11620,1,63.99,16.64
ORD006478,PROD02027,1,58.9,13.77
ORD018926,PROD05923,1,79.99,23.14
ORD013500,PROD06204,1,137.9,15.14
ORD010225,PROD07247,2,49.9,28.0
ORD010003,PROD02924,1,799.0,30.08
ORD006896,PROD03959,1,1054.0,95.83
ORD015642,PROD00847,1,34.99,15.1
ORD008627,PROD04740,1,45.95,16.79
ORD010151,PROD05549,1,49.9,7.78
ORD021986,PROD07803,1,69.9,15.59
ORD017817,PROD06361,1,149.9,9.86
ORD009672,PROD00283,2,51.9,33.86
ORD002361,PROD11527,1,69.9,14.22
ORD016327,PROD01068,1,32.37,13.37
ORD014301,PROD10153,1,27.9,7.46
ORD010046,PROD05747,1,59.9,15.17
ORD008010,PROD04149,2,70.0,25.66
ORD007683,PROD00934,1,125.02,13.9
ORD000351,PROD04018,1,49.0,11.85
ORD001821,PROD06046,2,29.9,62.76
ORD007288,PROD04506,1,43.9,20.98
ORD011681,PROD08436,1,89.9,16.88
ORD014083,PROD00557,1,349.9,17.55
ORD006498,PROD09520,1,289.0,19.3
ORD010784,PROD10104,1,149.65,19.15
ORD023567,PROD04873,1,597.89,13.0
ORD005991,PROD12346,1,252.43,18.21
ORD006604,PROD06760,2,39.9,31.88
ORD006604,PROD04764,1,96.0,3.99
ORD016866,PROD01782,1,94.9,14.83
ORD015609,PROD07370,1,34.3,15.1
ORD019035,PROD12396,1,148.0,15.89
ORD021436,PROD09734,1,161.14,16.01
ORD003850,PROD02500,1,1156.99,28.59
ORD012676,PROD07211,1,259.0,15.98
ORD007970,PROD08015,1,59.99,8.88
ORD019777,PROD02949,1,59.99,19.39
ORD014527,PROD08643,2,14.9,30.2
ORD022291,PROD09217,1,12.25,11.85
ORD012785,PROD00210,1,149.9,19.33
ORD011118,PROD03166,1,110.0,34.57
ORD009785,PROD01597,1,990.0,157.5
ORD007429,PROD11698,1,59.0,8.88
ORD000811,PROD05966,1,19.9,12.79
ORD019534,PROD09069,1,48.9,9.26
ORD007525,PROD10351,1,412.0,27.72
ORD016651,PROD02795,1,39.9,7.94
ORD003778,PROD11254,1,79.9,21.01
ORD001265,PROD07078,1,39.99,14.16
ORD013412,PROD10144,1,9.0,8.4
ORD021025,PROD09854,1,99.0,17.33
ORD021025,PROD11728,1,139.99,13.86
ORD009554,PROD00438,1,329.9,148.36
ORD023195,PROD12181,1,136.9,25.7
ORD001515,PROD11928,1,52.0,22.91
ORD009445,PROD07939,1,30.0,11.85
ORD013229,PROD04326,1,129.96,21.22
ORD011126,PROD01215,1,19.9,14.1
ORD023741,PROD05643,1,39.9,14.44
ORD019363,PROD02081,1,49.7,18.23
ORD020454,PROD06693,1,209.9,35.99
ORD012759,PROD10920,1,69.9,19.46
ORD007791,PROD10288,1,379.0,29.51
ORD002724,PROD09076,1,110.32,7.64
ORD011458,PROD03404,1,99.9,16.46
ORD021187,PROD11774,1,31.9,12.48
ORD012781,PROD03895,1,59.9,13.44
ORD011013,PROD05334,1,49.99,16.92
ORD013784,PROD00142,1,39.9,18.23
ORD002891,PROD08443,1,260.0,14.26
ORD011809,PROD08968,1,99.9,13.72
ORD019852,PROD09126,1,37.99,11.73
ORD004449,PROD12407,1,39.9,25.63
ORD019655,PROD08192,3,110.0,145.35
ORD018250,PROD08721,1,55.99,8.72
ORD011951,PROD00625,1,14.9,16.79
ORD018605,PROD08820,2,40.0,28.2
ORD002945,PROD04467,1,169.0,16.94
ORD005536,PROD08469,1,79.9,15.86
ORD015387,PROD02789,1,79.0,13.57
ORD023885,PROD01722,2,777.0,88.54
ORD003906,PROD05221,1,75.0,13.08
ORD009168,PROD08688,1,22.9,15.1
ORD012789,PROD05570,1,109.9,15.53
ORD015973,PROD11517,6,105.0,69.72
ORD003924,PROD02654,1,119.0,37.52
ORD009482,PROD00629,1,100.4,35.83
ORD016760,PROD09910,1,120.0,15.6
ORD015675,PROD02835,2,105.0,47.08
ORD023765,PROD01013,1,119.9,19.81
ORD000085,PROD11112,1,412.0,24.7
ORD004777,PROD02643,1,13.31,8.72
ORD007086,PROD07273,1,59.9,15.65
ORD000686,PROD12041,1,79.49,12.06
ORD000299,PROD01351,1,880.0,66.9
ORD006171,PROD11773,4,50.0,136.6
ORD002405,PROD01033,1,72.9,15.58
ORD016969,PROD02950,1,84.99,9.41
ORD019086,PROD11630,1,129.0,18.15
ORD000371,PROD05008,1,135.0,12.45
ORD009974,PROD08483,1,38.9,17.6
ORD009323,PROD09384,1,25.89,16.79
ORD017708,PROD10030,1,39.99,7.54
ORD014573,PROD04091,1,199.0,47.92
ORD010922,PROD12196,1,99.49,9.44
ORD009684,PROD05995,1,64.9,9.2
ORD002688,PROD02040,3,29.9,45.93
ORD012290,PROD07220,1,74.99,15.63
ORD010131,PROD01893,1,110.0,15.52
ORD019243,PROD10168,1,259.99,20.36
ORD019887,PROD09072,1,156.99,22.57
ORD021110,PROD06216,1,180.0,9.56
ORD004409,PROD05555,1,269.9,24.43
ORD023848,PROD10994,1,176.96,33.52
ORD009870,PROD04187,1,18.9,7.78
ORD018257,PROD03180,1,94.9,13.68
ORD008281,PROD02982,1,65.0,12.7
ORD014366,PROD06950,1,28.9,11.85
ORD007055,PROD12549,1,91.0,15.85
ORD022038,PROD12674,1,108.68,20.25
ORD024030,PROD08436,1,99.9,11.9
ORD020646,PROD02741,1,49.7,12.93
ORD000416,PROD10222,1,74.9,15.27
ORD000333,PROD00387,1,50.0,13.37
ORD007793,PROD06478,1,199.0,8.65
ORD001819,PROD03535,1,119.9,13.57
ORD011582,PROD09643,1,199.9,21.89
ORD014084,PROD00579,1,119.9,15.59
ORD006986,PROD11280,1,49.97,24.0
ORD017454,PROD09781,1,88.0,12.92
ORD014334,PROD03299,1,49.49,18.45
ORD006740,PROD12080,1,111.99,11.41
ORD008925,PROD10566,3,21.5,45.3
ORD018727,PROD10257,2,84.0,34.06
ORD011777,PROD09635,1,49.9,16.11
ORD023252,PROD01066,1,89.8,17.07
ORD023774,PROD01312,1,45.9,15.11
ORD006666,PROD04130,1,59.9,15.17
ORD000463,PROD08999,1,239.0,72.34
ORD024088,PROD10969,1,29.99,22.93
ORD001841,PROD11833,1,13.65,7.78
ORD011551,PROD11103,1,41.9,19.04
ORD013666,PROD12261,1,29.99,15.1
ORD016100,PROD09040,1,239.0,12.28
ORD023293,PROD07932,1,49.9,19.32
ORD006824,PROD09823,1,45.9,19.84
ORD018135,PROD06406,1,150.98,16.82
ORD001532,PROD04911,1,24.99,50.85
ORD004424,PROD00363,1,54.9,18.18
ORD016168,PROD11909,1,269.99,62.63
ORD018438,PROD00173,1,149.0,43.45
ORD020003,PROD06251,1,189.0,19.2
ORD000092,PROD08235,1,154.9,17.52
ORD020073,PROD03500,1,479.0,16.93
ORD010221,PROD11955,1,52.5,17.94
ORD018368,PROD07217,1,149.98,36.28
ORD010364,PROD12069,1,59.9,16.12
ORD001276,PROD11720,1,179.0,24.9
ORD009441,PROD06843,1,159.9,16.88
ORD008725,PROD10999,1,35.0,14.63
ORD008725,PROD08145,1,39.9,13.92
ORD008725,PROD05838,1,39.9,13.92
ORD008725,PROD02116,1,39.9,13.92
ORD008768,PROD12501,1,269.0,21.16
ORD019679,PROD03084,2,59.9,27.56
ORD002694,PROD12408,1,13.5,14.52
ORD006875,PROD03027,1,26.0,16.11
ORD006677,PROD12657,1,155.0,17.53
ORD005723,PROD04893,1,16.99,15.1
ORD009976,PROD11492,1,320.0,41.17
ORD017365,PROD08722,1,85.99,18.4
ORD017934,PROD07140,1,129.99,18.16
ORD021543,PROD03474,1,99.9,18.13
ORD010786,PROD00799,2,58.0,25.7
ORD004960,PROD07607,2,146.0,69.64
ORD008827,PROD08668,1,169.0,20.6
ORD013836,PROD09816,1,81.0,18.37
ORD000955,PROD09446,1,67.9,19.67
ORD004447,PROD03032,1,229.96,53.16
ORD013954,PROD05669,1,19.99,16.11
ORD011865,PROD02111,1,19.9,15.1
ORD019344,PROD06933,1,19.9,18.28
ORD006018,PROD03337,1,59.0,16.11
ORD015420,PROD02870,1,83.0,7.84
ORD016423,PROD06090,1,139.0,9.33
ORD005015,PROD06188,1,215.0,13.41
ORD016346,PROD05568,1,459.9,16.97
ORD000391,PROD06381,1,140.0,46.45
ORD017588,PROD01872,1,9.99,11.73
ORD012107,PROD12054,1,50.0,15.11
ORD004228,PROD12612,1,89.9,18.51
ORD015189,PROD10917,1,24.9,11.85
ORD017478,PROD05303,1,69.99,27.22
ORD008218,PROD03732,1,66.9,15.23
ORD015386,PROD02562,1,26.9,10.96
ORD006566,PROD04529,1,161.55,11.74
ORD018882,PROD01066,1,87.0,12.74
ORD021952,PROD05750,1,135.0,15.83
ORD001444,PROD09178,1,48.9,11.74
ORD003791,PROD12576,1,56.99,12.74
ORD023460,PROD06983,1,29.99,12.51
ORD010528,PROD01041,1,139.0,20.03
ORD013970,PROD08434,1,199.9,27.76
ORD016224,PROD04409,1,29.99,11.85
ORD013977,PROD09975,1,199.0,16.14
ORD013459,PROD09477,1,71.0,9.34
ORD022343,PROD05909,1,16.9,15.1
ORD010195,PROD10196,1,34.9,3.39
ORD010195,PROD03542,1,153.75,14.61
ORD020445,PROD08810,1,79.9,16.32
ORD021460,PROD03106,1,119.0,18.71
ORD003718,PROD10628,1,55.0,7.65
ORD000438,PROD08860,1,388.9,18.77
ORD006445,PROD04797,1,180.0,19.36
ORD002019,PROD09614,1,26.4,18.29
ORD006501,PROD03926,1,42.49,19.32
ORD010981,PROD07556,1,90.0,27.58
ORD023402,PROD07913,1,35.0,13.08
ORD002152,PROD03249,1,89.0,14.93
ORD020145,PROD05372,1,219.0,18.78
ORD018826,PROD01490,1,57.99,15.16
ORD000026,PROD00648,1,19.99,7.78
ORD004380,PROD08326,1,46.5,14.1
ORD007806,PROD00353,1,62.99,18.68
ORD007806,PROD10329,1,62.99,18.68
ORD007854,PROD08367,1,209.9,32.12
ORD002868,PROD03821,2,59.9,14.78
ORD022961,PROD10072,1,370.47,40.31
ORD003992,PROD07594,1,49.99,7.39
ORD008263,PROD03128,1,250.0,47.22
ORD023855,PROD11756,1,89.99,18.2
ORD016130,PROD10142,1,11.97,7.39
ORD018624,PROD07546,1,99.99,13.72
ORD007886,PROD00034,1,89.9,38.18
ORD017149,PROD03410,1,52.9,15.12
ORD014799,PROD07567,1,399.99,11.61
ORD015083,PROD11294,1,119.0,13.66
ORD001419,PROD11050,1,259.0,16.91
ORD023081,PROD09309,1,87.9,23.42
ORD007121,PROD08074,1,6.99,8.72
ORD009850,PROD05701,1,134.9,13.96
ORD011363,PROD05824,1,79.0,47.21
ORD016603,PROD07883,1,34.9,10.96
ORD013301,PROD02325,1,173.9,19.32
ORD009817,PROD02210,1,89.99,18.87
ORD006249,PROD03964,2,72.95,34.84
ORD013510,PROD09709,1,142.9,27.73
ORD007318,PROD11887,1,149.0,8.81
ORD003334,PROD09597,1,107.99,11.8
ORD017230,PROD01453,1,115.0,14.54
ORD012848,PROD08134,1,63.99,12.79
ORD004649,PROD11167,1,49.9,11.85
ORD012419,PROD02503,1,59.0,25.69
ORD017501,PROD04261,1,48.9,35.69
ORD015734,PROD12233,2,79.9,17.44
ORD002806,PROD05273,1,159.0,23.98
ORD008782,PROD03117,1,49.9,8.7
ORD008782,PROD02134,1,19.9,8.7
ORD009583,PROD12595,3,59.9,53.01
ORD001468,PROD02480,1,45.0,24.84
ORD021286,PROD06064,1,106.99,10.06
ORD016383,PROD12935,1,84.9,9.41
ORD009233,PROD10199,1,69.9,8.88
ORD014591,PROD01618,1,21.99,16.05
ORD000615,PROD11744,1,148.0,27.99
ORD009433,PROD00387,1,50.0,17.6
ORD023117,PROD00889,1,99.18,14.27
ORD022118,PROD12938,1,69.9,18.0
ORD006916,PROD02190,1,59.99,13.44
ORD010530,PROD10849,3,47.0,40.11
ORD000642,PROD12190,1,99.9,15.77
ORD012281,PROD00971,1,59.0,15.16
ORD019474,PROD01446,1,79.9,15.77
ORD000918,PROD10722,2,149.87,33.62
ORD001482,PROD07981,1,87.0,17.05
ORD020005,PROD08756,1,129.89,21.4
ORD022811,PROD05391,1,166.99,23.49
ORD004536,PROD00551,1,72.9,31.83
ORD018710,PROD06782,1,129.0,25.65
ORD004983,PROD04128,1,32.0,15.79
ORD007765,PROD03845,1,74.9,16.28
ORD017699,PROD00037,1,126.0,34.64
ORD012052,PROD08851,1,99.9,18.27
ORD011058,PROD05477,1,25.3,8.64
ORD023615,PROD12045,1,89.99,64.05
ORD022131,PROD01859,1,890.0,176.86
ORD003294,PROD02486,1,45.0,16.79
ORD004103,PROD03537,1,109.99,27.07
ORD001329,PROD05116,1,19.9,15.1
ORD017617,PROD09174,1,16.9,15.1
ORD004984,PROD03678,1,15.49,15.1
ORD012907,PROD02763,1,29.99,8.4
ORD021455,PROD11409,1,149.9,36.6
ORD000618,PROD05291,1,2110.0,48.57
ORD005034,PROD12648,3,29.9,35.19
ORD000500,PROD08005,1,119.99,29.42
ORD000500,PROD08157,2,69.98,73.56
ORD001135,PROD02519,1,98.6,7.95
ORD019858,PROD05889,2,38.4,25.38
ORD015464,PROD04146,1,59.9,11.03
ORD003406,PROD01054,6,28.99,44.76
ORD009221,PROD11527,1,69.9,14.22
ORD023334,PROD10869,1,119.9,20.08
ORD001775,PROD01252,1,129.9,17.35
ORD012862,PROD02125,1,27.9,18.23
ORD003255,PROD07537,1,89.0,39.55
ORD022397,PROD05754,1,6.0,14.52
ORD020225,PROD00954,1,114.9,18.05
ORD021432,PROD07306,6,38.4,90.66
ORD001228,PROD07219,1,79.9,18.0
ORD012561,PROD07442,1,349.9,13.84
ORD012243,PROD04995,1,17.9,12.48
ORD006503,PROD07977,1,81.99,7.92
ORD021788,PROD12330,1,18.99,10.96
ORD014194,PROD03974,1,39.9,14.52
ORD002552,PROD11231,2,53.0,27.9
ORD014921,PROD02604,1,28.99,7.78
ORD019931,PROD05029,1,26.8,14.1
ORD012729,PROD08866,1,122.3,18.74
ORD001474,PROD09578,1,95.0,14.98
ORD000304,PROD10541,1,294.99,14.9
ORD013759,PROD02054,1,19.99,15.1
ORD001972,PROD09468,1,55.0,19.36
ORD015047,PROD12822,1,59.9,7.78
ORD005042,PROD09740,2,59.9,36.6
ORD021599,PROD11452,1,109.9,38.32
ORD007468,PROD05493,1,129.0,21.7
ORD014196,PROD10152,1,49.9,15.1
ORD009067,PROD02211,1,59.9,23.22
ORD003166,PROD06482,1,45.0,2.31
ORD003166,PROD04007,1,79.0,23.11
ORD007074,PROD12045,1,89.99,45.09
ORD011264,PROD08380,1,158.9,38.02
ORD022072,PROD08523,1,59.9,5.54
ORD022072,PROD05221,1,69.9,13.85
ORD019623,PROD10253,1,52.0,22.94
ORD009739,PROD03568,1,89.0,25.9
ORD016678,PROD10974,1,153.0,14.09
ORD011779,PROD07083,1,124.9,23.45
ORD011779,PROD07202,1,124.9,23.45
ORD011830,PROD02612,1,52.0,18.24
ORD019965,PROD10885,1,586.56,26.69
ORD021059,PROD12574,1,179.0,34.79
ORD018332,PROD04819,1,56.99,9.34
ORD009938,PROD00080,1,56.99,14.57
ORD011615,PROD05894,1,119.9,16.81
ORD002819,PROD03642,1,40.0,8.27
ORD011628,PROD04454,1,79.98,22.87
ORD019414,PROD01229,1,114.9,18.05
ORD007220,PROD05221,1,69.9,28.96
ORD011839,PROD05848,1,179.0,17.01
ORD008836,PROD10788,1,78.0,15.3
ORD008376,PROD10128,1,69.9,16.25
ORD015484,PROD11421,1,129.9,13.93
ORD015001,PROD09533,1,348.8,16.19
ORD008639,PROD04288,1,99.0,33.08
ORD022619,PROD06270,1,120.0,9.66
ORD001614,PROD06692,1,98.99,20.77
ORD015580,PROD06012,1,309.9,16.34
ORD023359,PROD02292,1,13.32,34.15
ORD022304,PROD09912,1,25.99,9.34
ORD003532,PROD07703,1,53.99,7.78
ORD020832,PROD03819,1,59.0,17.69
ORD013182,PROD01327,1,119.99,18.09
ORD022022,PROD00952,1,27.99,21.15
ORD011043,PROD11679,1,97.0,14.43
ORD012289,PROD09975,1,165.0,19.03
ORD013123,PROD07728,1,9.8,15.23
ORD003298,PROD06233,1,69.9,11.1
ORD019611,PROD08534,1,69.9,25.33
ORD009863,PROD07498,1,45.0,15.11
ORD015177,PROD06306,1,149.0,13.7
ORD018929,PROD06213,3,59.9,8.49
ORD018929,PROD02895,3,59.9,8.49
ORD000992,PROD12151,1,27.9,9.13
ORD015005,PROD03596,1,29.99,7.78
ORD005233,PROD02367,2,49.0,14.1
ORD023213,PROD06731,1,24.9,11.85
ORD023327,PROD07883,1,34.9,10.96
ORD023235,PROD03608,1,309.99,26.11
ORD014670,PROD04398,1,60.0,23.22
ORD022253,PROD00787,1,29.99,15.1
ORD014302,PROD03037,1,49.99,14.1
ORD002175,PROD12067,1,99.0,23.27
ORD002175,PROD08868,1,100.0,23.27
ORD017370,PROD10051,1,144.99,29.41
ORD001167,PROD12152,1,56.99,8.72
ORD016823,PROD08304,1,29.95,15.1
ORD012805,PROD12338,1,99.99,23.69
ORD021849,PROD02134,1,19.9,14.45
ORD006009,PROD05631,1,169.9,16.04
ORD006009,PROD09232,1,79.9,16.03
ORD016831,PROD05786,1,79.99,23.43
ORD005135,PROD08277,1,125.99,27.42
ORD010858,PROD10654,1,89.99,18.73
ORD012067,PROD08546,1,28.5,18.3
ORD014091,PROD03478,1,383.9,20.26
ORD020862,PROD08000,1,119.9,8.78
ORD023130,PROD03518,1,89.0,17.06
